sales_date,sku_id,product_name,daily_quantity,rolling_mean_7,drop_ratio,anomaly_type
2025-04-19,	7054785415521419523,Webber Naturals儿童鱼油150mg高DHA香橙味omega3脑黄金120粒6岁+-默认-(DYWEB625273033496),1,19.0,0.05263157894736842,SALES_DROP
2025-04-09,	-,【官方直播】加拿大伟博Webber鱼油500mgOmega3+D3青少年 100粒/瓶-2瓶装,2,38.0,0.05263157894736842,SALES_DROP
2025-04-09,	-,伟博天然进口辅酶Q10胶囊100mg 成人心脏活力60粒（效期至26年6月）-3瓶装;Webber Naturals伟博维生素C1000毫克150粒/瓶（效期至25年9月）-1瓶装,2,37.857142857142854,0.052830188679245285,SALES_DROP
2025-03-27,	-,WebberNaturals伟博进口叶黄素玉米黄素软胶囊呵护眼睛10mg60粒 z-伟博天然叶黄素玉米黄素软胶囊10mg*60粒*1,1,18.857142857142858,0.05303030303030303,SALES_DROP
2025-03-27,	-, webber naturals进口儿童鱼油高脑力DHA软胶囊120粒z-儿童鱼油高脑力DHA软胶囊120粒*1,1,18.857142857142858,0.05303030303030303,SALES_DROP
2025-04-09,	-,【官方直播】加拿大伟博Webber儿童鱼油高DHAOmega-3甜橙味120粒/瓶-2瓶装,2,37.42857142857143,0.05343511450381679,SALES_DROP
2025-04-12,	-,伟博Osteo氨糖软骨素MSM 高端关节修护30粒（效期至25年7月）-1瓶装,1,18.714285714285715,0.05343511450381679,SALES_DROP
2026-01-14,7.503765776017555e+18,	WEBBER NATURALS茶氨酸加纳籽褪黑素香蜂草草本5重配方安睡宝10粒,1,18.428571428571427,0.054263565891472874,SALES_DROP
2025-08-25,7.144930821143691e+18,WEBBER NATURALS南非醉茄KSM66 3600mg降低皮质醇缓压促睡眠120粒-默认-(DYWEB625273052640),1,18.285714285714285,0.0546875,SALES_DROP
2025-03-26,7.22322261258199e+18,伟博天然高浓度奶蓟草熬夜养肝胶囊250mg(效期至25年7月)-默认-(DYWEB625273090178),1,18.0,0.05555555555555555,SALES_DROP
2025-11-05,	7146569951686672673,WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒D-默认-(DYWEB625273090086),1,18.0,0.05555555555555555,SALES_DROP
2025-04-07,	-,伟博Osteo氨糖软骨素MSM 高端关节修护30粒（效期至25年7月）-1瓶装,1,17.857142857142858,0.056,SALES_DROP
2025-04-07,	-,伟博Osteo氨糖软骨素MSM 高端关节修护30粒（效期至25年7月）-3瓶,1,17.857142857142858,0.056,SALES_DROP
2025-04-07,	-, webber naturals伟博胶原蛋白与神经酰胺生物活性胶原肽120片z-抗皱胶原蛋白+神经酰胺120粒*1,1,17.857142857142858,0.056,SALES_DROP
2025-03-27,	-,【官方直播】WebberNaturals伟博深海鱼油1390mg高纯度Omega3 120粒-3瓶装,1,17.714285714285715,0.056451612903225805,SALES_DROP
2025-04-07,,【3瓶装】加拿大伟博天然小分子胶原蛋白多肽粉150g/瓶-【3瓶组合装】,1,17.285714285714285,0.05785123966942149,SALES_DROP
2025-03-30,	-,伟博天然进口辅酶Q10胶囊100mg 成人心脏活力60粒（效期至26年6月）-3瓶装,1,17.285714285714285,0.05785123966942149,SALES_DROP
2025-10-01,	7124611154185519400,WEBBER NATURALS500mg Omega-3深海鱼油添加D3青少年鱼油100粒/瓶-默认-(DYWEB625273090291),1,17.285714285714285,0.05785123966942149,SALES_DROP
2025-10-21,	7146569951686672673,WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒D-默认-(DYWEB625273090086),1,17.285714285714285,0.05785123966942149,SALES_DROP
2025-10-01,7.124611154185519e+18,WEBBER NATURALS500mg Omega-3深海鱼油添加D3青少年鱼油100粒/瓶-默认-(DYWEB625273090291),1,17.285714285714285,0.05785123966942149,SALES_DROP
2025-07-03,7.05478541552142e+18,Webber Naturals儿童鱼油150mg高DHA香橙味omega3脑黄金120粒6岁+-默认-(DYWEB625273033496),1,17.285714285714285,0.05785123966942149,SALES_DROP
2025-03-30,,【官方直播】加拿大伟博儿童鱼油高脑力DHA无腥可嚼软胶囊120粒/瓶-1瓶装,1,17.285714285714285,0.05785123966942149,SALES_DROP
2025-03-30,,【官方直播】加拿大伟博深海鱼油1390mg高纯度Omega3-两瓶装组合,1,17.285714285714285,0.05785123966942149,SALES_DROP
2025-03-30,	-,【YY专属】Webber Naturals伟博维生素C1000毫克150粒/瓶（效期至25年9月）-3瓶装,1,17.285714285714285,0.05785123966942149,SALES_DROP
2025-04-07,,【官方直播】加拿大伟博Webber鱼油500mgOmega3+D3青少年 100粒/瓶-2瓶装,1,17.142857142857142,0.058333333333333334,SALES_DROP
2025-04-05,	-,【官方直播】加拿大伟博Webber儿童鱼油高DHAOmega-3甜橙味120粒/瓶-2瓶装,1,17.142857142857142,0.058333333333333334,SALES_DROP
2025-03-27,	7142731245833732390,伟博天然进口儿童鱼油高脑力DHA软胶囊120粒/瓶-默认-(DYWEB625273090185),1,17.142857142857142,0.058333333333333334,SALES_DROP
2025-03-30,,Webber naturals伟博深海鱼油1100mg高纯度Omega3 120粒 z-1瓶装,1,17.142857142857142,0.058333333333333334,SALES_DROP
2025-03-30,,【2瓶】Webber Naturals伟博维生素C1000毫克150粒（效期至25年9月） -2瓶装,1,17.142857142857142,0.058333333333333334,SALES_DROP
2025-04-05,	-,【官方直播】加拿大伟博Webber儿童鱼油高DHAOmega-3甜橙味120粒/瓶-3瓶装,1,17.142857142857142,0.058333333333333334,SALES_DROP
2025-06-25,7.142731245833732e+18,【子豪专属】WebberNaturals进口儿童鱼油欧米伽3高DHA爆浆深海鱼油120粒 1岁+-默认-(DYWEB625273090185),1,17.142857142857142,0.058333333333333334,SALES_DROP
2025-03-30,	-,【官方直播】加拿大伟博儿童鱼油高脑力DHA无腥可嚼软胶囊120粒/瓶-1瓶装,1,17.0,0.058823529411764705,SALES_DROP
2025-10-26,	7146569951686672673,WEBBER NATURALS高纯度深海鱼油omega3欧米伽3成人健身鱼油120粒D-默认-(DYWEB625273090086),1,16.857142857142858,0.059322033898305086,SALES_DROP
2025-04-05,	-,【官方直播】加拿大伟博Webber鱼油500mgOmega3+D3青少年 100粒/瓶-3瓶装,1,16.714285714285715,0.059829059829059825,SALES_DROP
2025-04-01,7.199138110997873e+18,Webber   Naturals伟博维生素C1000毫克150粒/瓶（效期至25年9月）-默认-(DYWEB625273032727),2,33.42857142857143,0.059829059829059825,SALES_DROP
2025-06-18,7.142731245833732e+18,【子豪专属】WebberNaturals进口儿童鱼油欧米伽3高DHA爆浆深海鱼油120粒 1岁+-默认-(DYWEB625273090185),1,16.571428571428573,0.06034482758620689,SALES_DROP
